-1.10367, -1.98167, -1.34626
-1.20304, -2.16072, -1.35059
-1.0941, -2.47611, -1.35079
-0.938642, -2.65329, -1.34523
-0.792179, -3.00556, -1.33931
-0.848557, -3.23157, -1.34416
-0.535805, -3.39817, -1.32876
-0.552287, -3.62235, -1.33713
-0.405704, -3.84706, -1.33677
-0.283476, -4.12705, -1.33836
-0.277588, -4.40846, -1.34463
-0.162265, -4.5752, -1.34481
0.141011, -4.29871, -1.3327
0.373901, -4.17813, -1.32727
0.388475, -3.85355, -1.31776
0.426869, -3.523, -1.30824
0.618807, -3.67609, -1.31384
0.981913, -3.62814, -1.31699
0.981108, -3.21674, -1.30449
0.941058, -2.86407, -1.29252
0.86492, -2.55378, -1.28373
1.08832, -2.68466, -1.28888
1.03335, -2.36204, -1.27928
1.2059, -2.03847, -1.2728
1.33948, -2.23156, -1.27937
1.58774, -2.33116, -1.28791
1.39945, -1.98898, -1.27665
1.60298, -2.15033, -1.28594
1.4682, -1.62952, -1.27307
1.67506, -1.76726, -1.28121
1.90132, -1.92113, -1.29047
2.07214, -1.55795, -1.28714
2.01321, -1.25268, -1.27913
2.38159, -1.24111, -1.28775
2.57433, -1.34092, -1.29803
2.99523, -1.1209, -1.30636
3.25521, -0.964432, -1.31037
3.59893, -0.947264, -1.32626
3.82888, -0.817229, -1.33432
4.07902, -0.782852, -1.34744
4.22924, -0.594692, -1.3465
4.2949, -0.286484, -1.33992
4.46959, -0.189172, -1.34065
4.67842, -0.158359, -1.34046
4.82594, -0.0310037, -1.33981
4.51505, 0.173369, -1.3297
4.65629, 0.242355, -1.33117
4.83565, 0.427967, -1.32729
4.8794, 0.676853, -1.31889
4.98994, 0.717812, -1.31992
5.01346, 1.03958, -1.30931
5.19989, 1.13242, -1.31045
5.2396, 1.49164, -1.29492
5.38811, 1.70067, -1.29079
5.55621, 1.8235, -1.29177
5.52136, 2.00535, -1.2843
5.66872, 2.08443, -1.28808
5.82466, 2.20257, -1.28893
6.05017, 2.29759, -1.28925
6.19197, 2.53507, -1.286
6.39581, 2.68501, -1.28535
6.52578, 2.80184, -1.28293
6.72212, 3.04576, -1.28055
6.94614, 3.22429, -1.27934
7.03556, 3.40597, -1.27585
7.19368, 3.65418, -1.27215
7.32901, 3.73614, -1.26964
7.23863, 3.99197, -1.26149
7.20917, 4.17513, -1.25422
7.34268, 4.27755, -1.25484
7.33012, 4.45588, -1.24782
7.56771, 4.61394, -1.25012
7.78584, 4.95641, -1.24247
7.91525, 5.10693, -1.2397
7.93172, 5.3719, -1.23181
8.12005, 5.58102, -1.22764
8.30214, 5.80479, -1.22572
8.39077, 5.96843, -1.22249
8.34818, 6.20037, -1.21439
8.54312, 6.40087, -1.21066
8.68581, 6.6232, -1.20716
8.79185, 6.76964, -1.20486
8.921, 6.91293, -1.2044
9.12789, 7.09601, -1.20673
9.08695, 7.23116, -1.19921
9.22383, 7.40907, -1.19806
9.321, 7.53448, -1.19655
9.4613, 7.68157, -1.19625
9.49649, 7.87469, -1.1924
9.61482, 8.16877, -1.1866
9.5168, 8.35578, -1.18082
9.59696, 8.45604, -1.17755
9.58818, 8.71832, -1.16978
9.70242, 8.95048, -1.16461
9.80452, 8.8489, -1.16892
9.90689, 8.61676, -1.17733
10.0122, 8.47034, -1.18388
10.2169, 8.64838, -1.18187
10.5583, 9.00488, -1.17936
10.6351, 9.25856, -1.17336
10.8106, 9.41478, -1.17307
10.9623, 9.61934, -1.17033
11.0593, 9.82837, -1.16696
11.1849, 9.9726, -1.16339
11.1884, 10.2009, -1.15875
11.3455, 10.4226, -1.1554
11.5293, 10.6596, -1.15237
11.7014, 10.8426, -1.15171
11.8678, 11.0555, -1.14587
11.9863, 11.2346, -1.14192
11.967, 11.5346, -1.12643
12.1051, 11.7288, -1.11829
12.3168, 11.976, -1.10592
12.4059, 12.2147, -1.09586
12.5225, 12.4265, -1.08563
12.6294, 12.5439, -1.08206
12.8289, 12.8038, -1.06836
12.8882, 13, -1.05864
12.9071, 13.1766, -1.04889
13.0635, 13.4868, -1.03168
12.9984, 13.6796, -1.02284
12.7663, 13.7099, -1.0257
12.761, 13.8958, -1.01754
12.7692, 14.1361, -1.00823
12.5515, 14.1421, -1.01578
12.1957, 13.7994, -1.03629
