current_position_x,current_position_y,current_position_z,current_orientation_x,current_orientation_y,current_orientation_z,current_orientation_w,control_linear_x,control_angular_z,next_position_x,next_position_y,next_position_z,next_orientation_x,next_orientation_y,next_orientation_z,next_orientation_w
2.3851968516358815,-2.4674347489045845,-1.3521078870565808,0.0394731310803407,0.0061450221982490005,0.6419600005840369,0.7656967208203523,0.17103527675239483,-0.4614883246233228,2.386363945618266,-2.4603601536124557,-1.3518683236823188,0.039627102414468006,0.005663375274869789,0.6526720923589038,0.7565822881819134
2.386363945618266,-2.4603601536124557,-1.3518683236823188,0.039627102414468006,0.005663375274869789,0.6526720923589038,0.7565822881819134,-0.024094889198129188,-0.8040976182127986,2.408895762644942,-2.462860063768789,-1.3531047928028586,0.04014477328970211,0.006739604965215403,0.6133097503689484,0.7887928276834225
2.408895762644942,-2.462860063768789,-1.3531047928028586,0.04014477328970211,0.006739604965215403,0.6133097503689484,0.7887928276834225,0.24220272585296643,0.7771447352051721,2.430474058518076,-2.417513460406244,-1.3527017081160662,0.039857065121443776,0.005118210471481661,0.6574364578859252,0.7524377197641561
2.430474058518076,-2.417513460406244,-1.3527017081160662,0.039857065121443776,0.005118210471481661,0.6574364578859252,0.7524377197641561,0.6386176680327613,-0.9895944364378637,2.457581451427806,-2.2710123104764937,-1.3480882592117762,0.03873558756776134,0.007136286571841876,0.6040888815599538,0.7959429947209717
2.457581451427806,-2.2710123104764937,-1.3480882592117762,0.03873558756776134,0.007136286571841876,0.6040888815599538,0.7959429947209717,0.40887701317743885,-0.07602295783796298,2.4883080624983993,-2.1738510069048966,-1.3456825579461902,0.038830282557648546,0.006829306015740781,0.6018091537754857,0.7976661658663168
2.4883080624983993,-2.1738510069048966,-1.3456825579461902,0.038830282557648546,0.006829306015740781,0.6018091537754857,0.7976661658663168,0.8053080477712484,-0.20869938179526004,2.540886357050221,-2.002385324333232,-1.3408968786236422,0.03805753768442451,0.006750849364682322,0.594305767978768,0.8033098430900873
2.540886357050221,-2.002385324333232,-1.3408968786236422,0.03805753768442451,0.006750849364682322,0.594305767978768,0.8033098430900873,0.3713992289624677,0.5786620005382688,2.5612232233605767,-1.9195963334002573,-1.3380178906580207,0.03755061709271021,0.004744915766130183,0.6216813294151362,0.782355265583966
2.5612232233605767,-1.9195963334002573,-1.3380178906580207,0.03755061709271021,0.004744915766130183,0.6216813294151362,0.782355265583966,0.06521285666768684,0.7889661546907725,2.562430574450888,-1.8989497769584158,-1.3370390945080024,0.037861754694774576,0.0019625989786232877,0.6835485923600886,0.728919719598272
2.562430574450888,-1.8989497769584158,-1.3370390945080024,0.037861754694774576,0.0019625989786232877,0.6835485923600886,0.728919719598272,0.9134720836910648,0.2457837067336308,2.567251345419007,-1.7115290273485448,-1.3287334732166372,0.03684605262230129,7.020613189979833e-05,0.7020340741521591,0.7111895121601375
2.567251345419007,-1.7115290273485448,-1.3287334732166372,0.03684605262230129,7.020613189979833e-05,0.7020340741521591,0.7111895121601375,-0.2819621435862256,-0.49317333840491684,2.553739641897515,-1.7851101970639978,-1.3314991668022036,0.03652993446666704,0.0018924770736877831,0.6739604617782543,0.7378612866779425
2.553739641897515,-1.7851101970639978,-1.3314991668022036,0.03652993446666704,0.0018924770736877831,0.6739604617782543,0.7378612866779425,-0.5009179348274986,0.8328056095772884,2.5479988568881673,-1.8846516732693992,-1.3356051612241429,0.0375935099809211,0.0012390396882376662,0.7004797489005822,0.712680373076278
2.5479988568881673,-1.8846516732693992,-1.3356051612241429,0.0375935099809211,0.0012390396882376662,0.7004797489005822,0.712680373076278,0.2608168496532093,-0.8759472145183809,2.576281779200959,-1.8015857921794711,-1.333398397687288,0.03658123923755134,0.0020022800252142,0.670013950888644,0.7414439354564412
2.576281779200959,-1.8015857921794711,-1.333398397687288,0.03658123923755134,0.0020022800252142,0.670013950888644,0.7414439354564412,-0.7730561563766449,-0.9045465349890043,2.566457814076116,-1.9580189915366446,-1.3400042095959381,0.03820167829261494,0.0034318135858473695,0.6540717490751733,0.7554594638317023
2.566457814076116,-1.9580189915366446,-1.3400042095959381,0.03820167829261494,0.0034318135858473695,0.6540717490751733,0.7554594638317023,-0.7753733477802773,0.09440203419178705,2.542706801051527,-2.1450595329874886,-1.34745562225827,0.03992459407875197,0.003558512420362702,0.6695726711636011,0.7416642109525315
2.542706801051527,-2.1450595329874886,-1.34745562225827,0.03992459407875197,0.003558512420362702,0.6695726711636011,0.7416642109525315,0.546753229343061,0.4043894893811928,2.5502741492373033,-2.0105581366050043,-1.3416497129179232,0.03946986854924157,0.0014939279354500858,0.7025794566407907,0.7105082721280314
2.5502741492373033,-2.0105581366050043,-1.3416497129179232,0.03946986854924157,0.0014939279354500858,0.7025794566407907,0.7105082721280314,0.5480522391839586,0.2919448861631475,2.5502763478625305,-1.8808890882646792,-1.335497004980244,0.037603652437308135,0.00075109355934546,0.7075441934864973,0.7056674963786991
2.5502763478625305,-1.8808890882646792,-1.335497004980244,0.037603652437308135,0.00075109355934546,0.7075441934864973,0.7056674963786991,-0.34535831240323533,0.6460352090126056,2.5508626370699914,-1.9615622461150968,-1.3393377206839912,0.03933737340900997,-0.0004693222365045648,0.7363112417859893,0.6754984130325495
2.5508626370699914,-1.9615622461150968,-1.3393377206839912,0.03933737340900997,-0.0004693222365045648,0.7363112417859893,0.6754984130325495,0.806450806422512,0.7874477085292548,2.5195473813079428,-1.7788570416222476,-1.3292458159143519,0.03694439815949783,-0.0031307795901673856,0.7781373969259985,0.626998804758846
2.5195473813079428,-1.7788570416222476,-1.3292458159143519,0.03694439815949783,-0.0031307795901673856,0.7781373969259985,0.626998804758846,-0.030396872212652415,-0.5750999540990538,2.518240982820677,-1.766326555868573,-1.3073542857025573,0.0700050709664371,-0.033224921352686565,0.7749416009521516,0.6272646249819992
2.518240982820677,-1.766326555868573,-1.3073542857025573,0.0700050709664371,-0.033224921352686565,0.7749416009521516,0.6272646249819992,0.2625149640346731,-0.02930205689268428,2.5090827582605684,-1.7202636035531427,-1.3127657146493543,0.05076477208685695,-0.023639851712586,0.7716734817674902,0.6335488401558441
2.5090827582605684,-1.7202636035531427,-1.3127657146493543,0.05076477208685695,-0.023639851712586,0.7716734817674902,0.6335488401558441,0.7771653367149707,0.8266659691060936,2.469350468071129,-1.5629630170995756,-1.3177847891029804,0.032655598543822786,-0.004190058803285009,0.7993423334291657,0.5999732404690946
2.469350468071129,-1.5629630170995756,-1.3177847891029804,0.032655598543822786,-0.004190058803285009,0.7993423334291657,0.5999732404690946,-0.7091761245728201,-0.007157631506181428,2.520474593897839,-1.7336677441138866,-1.3273550859138672,0.03671157853235516,-0.004741488795732148,0.8035057557571503,0.5941449980861518
2.520474593897839,-1.7336677441138866,-1.3273550859138672,0.03671157853235516,-0.004741488795732148,0.8035057557571503,0.5941449980861518,-0.19876567358959285,-0.19481029037181008,2.5360785586319774,-1.7837337926734649,-1.3265718770864028,0.040640797157163976,-0.010312579525604477,0.8002752934535258,0.5981650533070548
2.5360785586319774,-1.7837337926734649,-1.3265718770864028,0.040640797157163976,-0.010312579525604477,0.8002752934535258,0.5981650533070548,-0.3094412042031045,0.9757390854981913,2.591857065090451,-1.91223754315907,-1.339352357677653,0.039761920563987384,-0.002998509744139556,0.7744800398698612,0.6313403729016194
2.591857065090451,-1.91223754315907,-1.339352357677653,0.039761920563987384,-0.002998509744139556,0.7744800398698612,0.6313403729016194,-0.2732511684405554,-0.16765089904480712,2.6032798941456106,-1.9696014228536107,-1.3425560536901253,0.04008797270632929,-0.0032995711914086436,0.7781403550190293,0.6268011288798933
2.6032798941456106,-1.9696014228536107,-1.3425560536901253,0.04008797270632929,-0.0032995711914086436,0.7781403550190293,0.6268011288798933,-0.6067366241185876,-0.10523309450641793,2.633515175210431,-2.118082150212445,-1.351508229783624,0.04141726867011705,-0.0020918196802546577,0.7757412532386425,0.629687019216748
2.633515175210431,-2.118082150212445,-1.351508229783624,0.04141726867011705,-0.0020918196802546577,0.7757412532386425,0.629687019216748,-0.3518388520191822,-0.9253951564665606,2.6444669340694724,-2.1681528983315785,-1.3546150764894047,0.04119451454769668,-0.0012693465344345517,0.7690459130051729,0.637863452802083
2.6444669340694724,-2.1681528983315785,-1.3546150764894047,0.04119451454769668,-0.0012693465344345517,0.7690459130051729,0.637863452802083,-0.11057538851168514,-0.3772906415973436,2.6549565153675845,-2.182337750121485,-1.35585493547705,0.0411777997412531,-0.0007363375313487851,0.7586437614472835,0.6502026528957157
2.6549565153675845,-2.182337750121485,-1.35585493547705,0.0411777997412531,-0.0007363375313487851,0.7586437614472835,0.6502026528957157,0.6314090453323837,-0.5250909155628678,2.6565458423068464,-2.0222909349826343,-1.3484221603043758,0.04106571273360983,-0.00045608068940133364,0.7334741963661182,0.6784754988156628
2.6565458423068464,-2.0222909349826343,-1.3484221603043758,0.04106571273360983,-0.00045608068940133364,0.7334741963661182,0.6784754988156628,0.39405682026347244,0.9774617669678363,2.6436136442275675,-1.9249104633729313,-1.342702482907575,0.0414723550265496,-0.004467604568282669,0.7922006463347614,0.6088334913790134
2.6436136442275675,-1.9249104633729313,-1.342702482907575,0.0414723550265496,-0.004467604568282669,0.7922006463347614,0.6088334913790134,0.7368426250192663,0.8381803383377588,2.5859723530761287,-1.7630919393659794,-1.3321470317089215,0.038372238681006185,-0.006125861789253832,0.8180678287366204,0.5738075223470831
2.5859723530761287,-1.7630919393659794,-1.3321470317089215,0.038372238681006185,-0.006125861789253832,0.8180678287366204,0.5738075223470831,0.13207851015394234,0.7428747344193254,2.5731782717413507,-1.7323352418646631,-1.3301311559536915,0.03849296398358885,-0.008264559887377508,0.8525744237732147,0.5211207544335545
2.5731782717413507,-1.7323352418646631,-1.3301311559536915,0.03849296398358885,-0.008264559887377508,0.8525744237732147,0.5211207544335545,-0.3551155591242203,-0.1305470898295933,2.611809595053514,-1.81593141448178,-1.3357939784087605,0.04149261568894419,-0.007824175105835713,0.8463784801767804,0.5309054656159098
2.611809595053514,-1.81593141448178,-1.3357939784087605,0.04149261568894419,-0.007824175105835713,0.8463784801767804,0.5309054656159098,0.27247667592277236,-0.404008876827213,2.583859854356516,-1.7556790730633078,-1.328328622669152,0.04061937970377989,-0.012046978498623646,0.8311510397056077,0.554430235014128
2.583859854356516,-1.7556790730633078,-1.328328622669152,0.04061937970377989,-0.012046978498623646,0.8311510397056077,0.554430235014128,-0.4579494780250619,-0.8300785830572317,2.626033437207821,-1.8361326426820885,-1.3376741117640023,0.0398317617472726,-0.006167237287127768,0.8179650713349632,0.5738541086516167
2.626033437207821,-1.8361326426820885,-1.3376741117640023,0.0398317617472726,-0.006167237287127768,0.8179650713349632,0.5738541086516167,0.6399545836348712,-0.40870008963214266,2.589495436213546,-1.680198003644267,-1.3287390636680292,0.03741248517834694,-0.005290927757703817,0.7976504597042922,0.6019352591182664
2.589495436213546,-1.680198003644267,-1.3287390636680292,0.03741248517834694,-0.005290927757703817,0.7976504597042922,0.6019352591182664,0.5464700372170557,0.41329176027450143,2.5455884428659545,-1.5538917309867128,-1.321005850517625,0.03506685738203401,-0.006443141278341668,0.8234069695671159,0.566330083884049
2.5455884428659545,-1.5538917309867128,-1.321005850517625,0.03506685738203401,-0.006443141278341668,0.8234069695671159,0.566330083884049,-0.5334370467576341,0.8781589632304345,2.6209579509439593,-1.672836425565634,-1.3302934554332946,0.038797638890417215,-0.009302231974430015,0.8646681191988087,0.5007566827692044
